TF_id	chip_prefix	peak_id	chrom	peak_start_1based	peak_end_1based	peak_center_1based	peak_score	peak_signal	neglog10q	strength_tier	nearest_gene	TU_id	gene_list	strand	TSS_like	promoter_start	promoter_end	rel_pos_to_TSS	abs_rel_pos	overlap_bp	mapping_rank	mapping_status	tu_context	genomic_region_chip
Cgl2111	Cgl2111-1	Cgl2111-1_peak_56	NC_006958.1	1803199	1805337	1804602	978	2.53075	95.0709	very_strong	CGTRNA_RS08540	TU_984	Cgl1705-Cgl1706	+	1804134	1803834	1804184	468	468	351	2	secondary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_56	NC_006958.1	1803199	1805337	1804602	978	2.53075	95.0709	very_strong	CGTRNA_RS08540	TU_983	Cgl1704	+	1803465	1803165	1803515	1137	1137	317	3	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_109	NC_006958.1	2917348	2920647	2919582	941	2.21367	91.4521	very_strong	CGTRNA_RS13645	TU_1862	def1-xthA-cls-Cgl2740	+	2919716	2919416	2919766	-134	134	351	1	primary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_109	NC_006958.1	2917348	2920647	2919582	941	2.21367	91.4521	very_strong	CGTRNA_RS13645	TU_1863	def1-xthA-cls-Cgl2740	+	2919716	2919416	2919766	-134	134	351	2	secondary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_109	NC_006958.1	2917348	2920647	2919582	941	2.21367	91.4521	very_strong	CGTRNA_RS13645	TU_1527	Cgl2739-Cgl2737	-	2919742	2919692	2920042	160	160	351	3	secondary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_109	NC_006958.1	2917348	2920647	2919582	941	2.21367	91.4521	very_strong	CGTRNA_RS13645	TU_1526	Cgl2736-Cgl2735	-	2918758	2918708	2919058	-824	824	351	4	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_53	NC_006958.1	1787098	1788209	1787304	930	2.70701	90.3728	very_strong	CGTRNA_RS08445	TU_961	Cgl1681	-	1786844	1786794	1787144	-460	460	47	1	primary	upstream_near_TU	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_41	NC_006958.1	1368353	1370754	1369382	911	2.77365	88.4827	very_strong	CGTRNA_RS06515	TU_781	Cgl1303	+	1368400	1368100	1368450	982	982	98	1	primary	inside_transcribed_region	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_41	NC_006958.1	1368353	1370754	1369382	911	2.77365	88.4827	very_strong	CGTRNA_RS06515	TU_780	Cgl1301	-	1368070	1368020	1368370	-1312	1312	18	2	secondary	intergenic_unassigned	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_11	NC_006958.1	233053	235875	234496	887	2.17209	86.1425	very_strong	CGTRNA_RS01160	TU_233	Cgl0219	+	233913	233613	233963	583	583	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_11	NC_006958.1	233053	235875	234496	887	2.17209	86.1425	very_strong	CGTRNA_RS01160	TU_234	Cgl0220	-	235203	235153	235503	707	707	351	2	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_11	NC_006958.1	233053	235875	234496	887	2.17209	86.1425	very_strong	CGTRNA_RS01160	TU_2344	pat-Cgl0216-Cgl0217	-	233282	233232	233582	-1214	1214	351	3	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_112	NC_006958.1	2980311	2982078	2981028	883	2.60922	85.7582	very_strong	CGTRNA_RS13930	TU_50	ald	-	2981699	2981649	2981999	671	671	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_116	NC_006958.1	3178677	3180649	3179703	831	2.49347	80.6463	very_strong	CGTRNA_RS14905	TU_1670	Cgl2978	+	3179050	3178750	3179100	653	653	351	1	primary	inside_transcribed_region	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_116	NC_006958.1	3178677	3180649	3179703	831	2.49347	80.6463	very_strong	CGTRNA_RS14905	TU_2765	trxB1	-	3178559	3178509	3178859	-1144	1144	183	2	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_116	NC_006958.1	3178677	3180649	3179703	831	2.49347	80.6463	very_strong	CGTRNA_RS14905	TU_2766	trxB1	-	3178559	3178509	3178859	-1144	1144	183	3	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_116	NC_006958.1	3178677	3180649	3179703	831	2.49347	80.6463	very_strong	CGTRNA_RS14905	TU_2767	trxB1	-	3178559	3178509	3178859	-1144	1144	183	4	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_116	NC_006958.1	3178677	3180649	3179703	831	2.49347	80.6463	very_strong	CGTRNA_RS14905	TU_2768	trxB1	-	3178559	3178509	3178859	-1144	1144	183	5	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_116	NC_006958.1	3178677	3180649	3179703	831	2.49347	80.6463	very_strong	CGTRNA_RS14905	TU_2769	trxB1	-	3178559	3178509	3178859	-1144	1144	183	6	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_20	NC_006958.1	482640	484111	483703	826	2.37418	80.1389	very_strong	CGTRNA_RS16300	TU_352	Cgl0461	-	483587	483537	483887	-116	116	351	1	primary	inside_TU_promoter	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_20	NC_006958.1	482640	484111	483703	826	2.37418	80.1389	very_strong	CGTRNA_RS16300	TU_353	Cgl0462	-	483942	483892	484242	239	239	220	2	secondary	near_TU_end	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_20	NC_006958.1	482640	484111	483703	826	2.37418	80.1389	very_strong	CGTRNA_RS16300	TU_2399	pitA-Cgl0459	-	482668	482618	482968	-1035	1035	329	3	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_24	NC_006958.1	633158	638586	634183	822	2.42213	79.826	very_strong	CGTRNA_RS03125	TU_1803	crtB2I-crtI	-	635175	635125	635475	992	992	351	1	primary	inside_transcribed_region	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_3	NC_006958.1	24632	27217	25583	758	2.25469	73.5219	very_strong	CGTRNA_RS00145	TU_131	Cgl0025	-	26297	26247	26597	714	714	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_114	NC_006958.1	3094277	3095760	3094732	756	2.51602	73.2808	very_strong	CGTRNA_RS15445	TU_2632	serS-Cgl2891-Cgl2892	-	3095344	3095294	3095644	612	612	351	1	primary	inside_transcribed_region	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_114	NC_006958.1	3094277	3095760	3094732	756	2.51602	73.2808	very_strong	CGTRNA_RS15445	TU_1605	Cgl2894, Cgl2896, Cgl2895	+	3095575	3095275	3095625	-843	843	351	2	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_114	NC_006958.1	3094277	3095760	3094732	756	2.51602	73.2808	very_strong	CGTRNA_RS15445	TU_1606	Cgl2896, Cgl2895, Cgl2894	+	3095575	3095275	3095625	-843	843	351	3	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_117	NC_006958.1	3191782	3192938	3192186	747	2.40735	72.4749	very_strong	CGTRNA_RS14965	TU_1679	Cgl2991	-	3192243	3192193	3192543	57	57	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_69	NC_006958.1	1878924	1880396	1879580	724	2.45607	70.1387	very_strong	CGTRNA_RS08875	TU_1737	cglIR	+	1879412	1879112	1879462	168	168	351	1	primary	inside_transcribed_region	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_10	NC_006958.1	189184	190556	190280	718	2.53141	69.5545	very_strong	CGTRNA_RS00945	TU_211	Cgl0180	+	189920	189620	189970	360	360	351	1	primary	near_TU_end	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_10	NC_006958.1	189184	190556	190280	718	2.53141	69.5545	very_strong	CGTRNA_RS00945	TU_210	Cgl0179-Cgl0178	-	189736	189686	190036	-544	544	351	2	secondary	upstream_near_TU	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_77	NC_006958.1	1901685	1902887	1902253	680	2.50733	65.8793	very_strong	CGTRNA_RS08955	TU_1044	Cgl1793	-	1901911	1901861	1902211	-342	342	351	1	primary	upstream_near_TU	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_77	NC_006958.1	1901685	1902887	1902253	680	2.50733	65.8793	very_strong	CGTRNA_RS08955	TU_1045	Cgl1794	-	1902883	1902833	1903183	630	630	55	2	secondary	inside_transcribed_region	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_52	NC_006958.1	1784438	1786982	1786121	668	2.12189	64.7272	very_strong	CGTRNA_RS08440	TU_960	Cgl1680	-	1785473	1785423	1785773	-648	648	351	1	primary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_52	NC_006958.1	1784438	1786982	1786121	668	2.12189	64.7272	very_strong	CGTRNA_RS08440	TU_961	Cgl1681	-	1786844	1786794	1787144	723	723	189	2	secondary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_13	NC_006958.1	277737	279084	278596	666	2.30178	64.4464	very_strong	CGTRNA_RS01385	TU_250	Cgl0261	-	278732	278682	279032	136	136	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_13	NC_006958.1	277737	279084	278596	666	2.30178	64.4464	very_strong	CGTRNA_RS01385	TU_249	Cgl0260	-	278301	278251	278601	-295	295	351	2	secondary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_16	NC_006958.1	360378	361900	361594	665	2.3234	64.4254	very_strong	CGTRNA_RS01790	TU_288	Cgl0342	-	361905	361855	362205	311	311	46	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_16	NC_006958.1	360378	361900	361594	665	2.3234	64.4254	very_strong	CGTRNA_RS01790	TU_287	Cgl0341	-	360334	360284	360634	-1260	1260	257	2	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_89	NC_006958.1	1959031	1960973	1960035	663	2.42424	64.1825	very_strong	CGTRNA_RS09215	TU_1097	Cgl1846	-	1960196	1960146	1960496	161	161	351	1	primary	inside_transcribed_region	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_89	NC_006958.1	1959031	1960973	1960035	663	2.42424	64.1825	very_strong	CGTRNA_RS09215	TU_1096	Cgl1845	-	1959340	1959290	1959640	-695	695	351	2	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_50	NC_006958.1	1637818	1639508	1639088	635	2.51683	61.4173	very_strong	CGTRNA_RS07770	TU_921	Cgl1549	-	1639132	1639082	1639432	44	44	351	1	primary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_50	NC_006958.1	1637818	1639508	1639088	635	2.51683	61.4173	very_strong	CGTRNA_RS07770	TU_922	Cgl1550	+	1639365	1639065	1639415	-277	277	351	2	secondary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_50	NC_006958.1	1637818	1639508	1639088	635	2.51683	61.4173	very_strong	CGTRNA_RS07770	TU_923	Cgl1551-Cgl1552	+	1639656	1639356	1639706	-568	568	153	3	secondary	upstream_near_TU	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_74	NC_006958.1	1892608	1895803	1893980	619	2.24854	59.9033	very_strong	CGTRNA_RS08930	TU_1040	Cgl1788	-	1894680	1894630	1894980	700	700	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_74	NC_006958.1	1892608	1895803	1893980	619	2.24854	59.9033	very_strong	CGTRNA_RS08930	TU_1039	Cgl1787	-	1893037	1892987	1893337	-943	943	351	2	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_7	NC_006958.1	128131	130295	129113	611	2.21755	59.069	very_strong	CGTRNA_RS15835	TU_177	Cgl0115	-	129049	128999	129349	-64	64	351	1	primary	inside_TU_promoter	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_7	NC_006958.1	128131	130295	129113	611	2.21755	59.069	very_strong	CGTRNA_RS15835	TU_2196	mag	-	130118	130068	130418	1005	1005	228	2	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_7	NC_006958.1	128131	130295	129113	611	2.21755	59.069	very_strong	CGTRNA_RS15835	TU_178	Cgl0117	+	130145	129845	130195	-1032	1032	351	3	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_7	NC_006958.1	128131	130295	129113	611	2.21755	59.069	very_strong	CGTRNA_RS15835	TU_2333	panBC	-	128004	127954	128304	-1109	1109	174	4	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_7	NC_006958.1	128131	130295	129113	611	2.21755	59.069	very_strong	CGTRNA_RS15835	TU_2334	panBC	-	128004	127954	128304	-1109	1109	174	5	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_73	NC_006958.1	1890172	1892422	1890777	607	2.25838	58.706	very_strong	CGTRNA_RS16370	TU_1038	Cgl1786	-	1891707	1891657	1892007	930	930	351	1	primary	inside_transcribed_region	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_1	NC_006958.1	949	2566	1847	593	2.22166	57.2925	very_strong	dnaA	TU_118	Cgl0002	-	1920	1870	2220	73	73	351	1	primary	inside_transcribed_region	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_1	NC_006958.1	949	2566	1847	593	2.22166	57.2925	very_strong	dnaA	TU_1888	dnaN	+	2292	1992	2342	-445	445	351	2	secondary	upstream_near_TU	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_1	NC_006958.1	949	2566	1847	593	2.22166	57.2925	very_strong	dnaA	TU_1876	dnaA	+	1	1	51	1846	1846	0	3	secondary	intergenic_unassigned	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_97	NC_006958.1	2227624	2229417	2228217	591	2.16417	57.1361	very_strong	CGTRNA_RS10440	TU_1228	Cgl2111	+	2227906	2227606	2227956	311	311	333	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_97	NC_006958.1	2227624	2229417	2228217	591	2.16417	57.1361	very_strong	CGTRNA_RS10440	TU_2117	idhA3-gip	-	2227779	2227729	2228079	-438	438	351	2	secondary	upstream_near_TU	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_34	NC_006958.1	1064756	1066349	1065189	575	2.11952	55.5916	very_strong	CGTRNA_RS05045	TU_631	Cgl1013-Cgl1012	-	1065200	1065150	1065500	11	11	351	1	primary	inside_TU_promoter	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_34	NC_006958.1	1064756	1066349	1065189	575	2.11952	55.5916	very_strong	CGTRNA_RS05045	TU_632	Cgl1014	-	1065867	1065817	1066167	678	678	351	2	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_34	NC_006958.1	1064756	1066349	1065189	575	2.11952	55.5916	very_strong	CGTRNA_RS05045	TU_2666	ssiEFG	+	1066083	1065783	1066133	-894	894	351	3	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_9	NC_006958.1	186007	188113	186368	521	2.05144	50.2388	very_strong	CGTRNA_RS00915	TU_1808	cspA	+	186508	186208	186558	-140	140	351	1	primary	inside_TU_promoter	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_9	NC_006958.1	186007	188113	186368	521	2.05144	50.2388	very_strong	CGTRNA_RS00915	TU_208	Cgl0175-Cgl0176	+	186769	186469	186819	-401	401	351	2	secondary	upstream_near_TU	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_9	NC_006958.1	186007	188113	186368	521	2.05144	50.2388	very_strong	CGTRNA_RS00915	TU_209	Cgl0177	+	187687	187387	187737	-1319	1319	351	3	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_15	NC_006958.1	345176	346814	346072	516	2.01496	49.8049	strong	CGTRNA_RS16265	TU_280	Cgl0329	-	345975	345925	346275	-97	97	351	1	primary	inside_TU_promoter	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_15	NC_006958.1	345176	346814	346072	516	2.01496	49.8049	strong	CGTRNA_RS16265	TU_281	Cgl0330	-	346460	346410	346760	388	388	351	2	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_15	NC_006958.1	345176	346814	346072	516	2.01496	49.8049	strong	CGTRNA_RS16265	TU_282	Cgl0330	-	346460	346410	346760	388	388	351	3	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_31	NC_006958.1	960491	961302	960777	501	2.13594	48.3295	strong	CGTRNA_RS04535	TU_571	Cgl0906	+	961297	960997	961347	-520	520	306	1	primary	upstream_near_TU	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_102	NC_006958.1	2652196	2652797	2652625	492	1.98727	47.4142	strong	ykgO	TU_2552	rph-Cgl2500	-	2652802	2652752	2653102	177	177	46	1	primary	inside_transcribed_region	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_119	NC_006958.1	3250078	3253653	3251889	491	1.87291	47.3384	strong	CGTRNA_RS15215	TU_1707	Cgl3048	-	3251935	3251885	3252235	46	46	351	1	primary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_119	NC_006958.1	3250078	3253653	3251889	491	1.87291	47.3384	strong	CGTRNA_RS15215	TU_1706	Cgl3047	-	3251619	3251569	3251919	-270	270	351	2	secondary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_119	NC_006958.1	3250078	3253653	3251889	491	1.87291	47.3384	strong	CGTRNA_RS15215	TU_1708	Cgl3050-Cgl3049	-	3252637	3252587	3252937	748	748	351	3	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_119	NC_006958.1	3250078	3253653	3251889	491	1.87291	47.3384	strong	CGTRNA_RS15215	TU_1709	Cgl3051	+	3252729	3252429	3252779	-840	840	351	4	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_119	NC_006958.1	3250078	3253653	3251889	491	1.87291	47.3384	strong	CGTRNA_RS15215	TU_1710	Cgl3052	+	3253561	3253261	3253611	-1672	1672	351	5	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_55	NC_006958.1	1801078	1802574	1801681	434	2.03244	41.662	strong	CGTRNA_RS08520	TU_981	Cgl1702	-	1802577	1802527	1802877	896	896	48	1	primary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_55	NC_006958.1	1801078	1802574	1801681	434	2.03244	41.662	strong	CGTRNA_RS08520	TU_982	Cgl1703	+	1802733	1802433	1802783	-1052	1052	142	2	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_104	NC_006958.1	2670464	2672276	2671834	427	2.23463	40.9822	strong	CGTRNA_RS12575	TU_2630	serB-Cgl2521	-	2670574	2670524	2670874	-1260	1260	351	1	primary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_2822	wzz-ptpA2-capD-Cgl0349-Cgl0348-Cgl0346	+	363824	363524	363874	359	359	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_2823	wzz-ptpA2-capD-Cgl0349-Cgl0348-Cgl0346	+	363824	363524	363874	359	359	351	2	secondary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_2824	wzz-ptpA2-capD-Cgl0349-Cgl0348-Cgl0346	+	363824	363524	363874	359	359	351	3	secondary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_2825	wzz-ptpA2-capD-Cgl0349-Cgl0348-Cgl0346	+	363824	363524	363874	359	359	351	4	secondary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_2826	wzz-ptpA2-capD-Cgl0349-Cgl0348-Cgl0346	+	363824	363524	363874	359	359	351	5	secondary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_1777	cmt1	-	363151	363101	363451	-1032	1032	351	6	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_1778	cmt1	-	363151	363101	363451	-1032	1032	351	7	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_1779	cmt1	-	363151	363101	363451	-1032	1032	351	8	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_1780	cmt1	-	363151	363101	363451	-1032	1032	351	9	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_1781	cmt1	-	363151	363101	363451	-1032	1032	351	10	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_17	NC_006958.1	362343	364946	364183	422	1.9516	40.5417	strong	CGTRNA_RS01800	TU_1782	cmt1	-	363151	363101	363451	-1032	1032	351	11	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_118	NC_006958.1	3249025	3249735	3249321	407	1.97327	39.0215	strong	CGTRNA_RS15210	TU_1703	Cgl3044	-	3249535	3249485	3249835	214	214	251	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_118	NC_006958.1	3249025	3249735	3249321	407	1.97327	39.0215	strong	CGTRNA_RS15210	TU_1704	Cgl3045-Cgl3046	+	3249652	3249352	3249702	-331	331	351	2	secondary	upstream_near_TU	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_118	NC_006958.1	3249025	3249735	3249321	407	1.97327	39.0215	strong	CGTRNA_RS15210	TU_1705	Cgl3045-Cgl3046	+	3249652	3249352	3249702	-331	331	351	3	secondary	upstream_near_TU	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_14	NC_006958.1	329664	331520	330676	399	2.07878	38.2791	strong	CGTRNA_RS15840	TU_2535	rluC1-Cgl0315	+	330973	330673	331023	-297	297	351	1	primary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_14	NC_006958.1	329664	331520	330676	399	2.07878	38.2791	strong	CGTRNA_RS15840	TU_273	Cgl0314	+	329933	329633	329983	743	743	320	2	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_14	NC_006958.1	329664	331520	330676	399	2.07878	38.2791	strong	CGTRNA_RS15840	TU_274	Cgl0314	+	329933	329633	329983	743	743	320	3	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_14	NC_006958.1	329664	331520	330676	399	2.07878	38.2791	strong	CGTRNA_RS15840	TU_272	Cgl0313-Cgl0314	+	329748	329448	329798	928	928	135	4	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_95	NC_006958.1	2215775	2216945	2216370	399	2.05769	38.2308	strong	ilvA	TU_2096	hisB	-	2216474	2216424	2216774	104	104	351	1	primary	inside_transcribed_region	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_95	NC_006958.1	2215775	2216945	2216370	399	2.05769	38.2308	strong	ilvA	TU_1220	Cgl2098	-	2215586	2215536	2215886	-784	784	112	2	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_95	NC_006958.1	2215775	2216945	2216370	399	2.05769	38.2308	strong	ilvA	TU_2124	ilvA	-	2246172	2246122	2246472	29802	29802	0	3	secondary	intergenic_unassigned	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_42	NC_006958.1	1379605	1380858	1380184	399	2.29118	38.2176	strong	CGTRNA_RS06560	TU_791	Cgl1314	-	1380259	1380209	1380559	75	75	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_42	NC_006958.1	1379605	1380858	1380184	399	2.29118	38.2176	strong	CGTRNA_RS06560	TU_2162	leuCD	+	1380440	1380140	1380490	-256	256	351	2	secondary	inside_TU_promoter	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_107	NC_006958.1	2715219	2715999	2715806	397	1.98628	38.0652	strong	CGTRNA_RS12780	TU_17	23S rRNA copy E	-	2715901	2715851	2716201	95	95	149	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_60	NC_006958.1	1830718	1831127	1830937	397	2.07933	38.0289	strong	CGTRNA_RS08690	TU_1006	Cgl1736	+	1830765	1830465	1830815	172	172	98	1	primary	inside_transcribed_region	dist_intergenic
Cgl2111	Cgl2111-1	Cgl2111-1_peak_120	NC_006958.1	3253837	3255498	3254778	389	1.93946	37.264	strong	CGTRNA_RS15215	TU_1711	Cgl3053	-	3255183	3255133	3255483	405	405	351	1	primary	inside_transcribed_region	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_120	NC_006958.1	3253837	3255498	3254778	389	1.93946	37.264	strong	CGTRNA_RS15215	TU_1712	Cgl3054	+	3255550	3255250	3255600	-772	772	249	2	secondary	intergenic_unassigned	gene_body
Cgl2111	Cgl2111-1	Cgl2111-1_peak_47	NC_006958.1	1450904	1452815	1451626	385	2.11671	36.9097	strong	CGTRNA_RS06915	TU_2790	ugpAE	+	1450918	1450618	1450968	708	708	65	1	primary	inside_transcribed_region	promoter
Cgl2111	Cgl2111-1	Cgl2111-1_peak_47	NC_006958.1	1450904	1452815	1451626	385	2.11671	36.9097	strong	CGTRNA_RS06915	TU_2791	ugpBC	+	1452758	1452458	1452808	-1132	1132	351	2	secondary	intergenic_unassigned	promoter
